"participant","age","sex","Trial","targetWord","formantZ","FormantType","location"
"PP42",30,"M",25,"BED",0.156749898238988,"F1","spraaklab"
"PP42",30,"M",26,"PET",0.742035210188454,"F1","spraaklab"
"PP42",30,"M",27,"WET",0.452194114293703,"F1","spraaklab"
"PP42",30,"M",28,"VET",0.269896217981051,"F1","spraaklab"
"PP42",30,"M",29,"ZET",-0.0179081348712352,"F1","spraaklab"
"PP42",30,"M",30,"NET",1.06576309574997,"F1","spraaklab"
"PP42",30,"M",31,"WET",-0.0641393446763188,"F1","spraaklab"
"PP42",30,"M",32,"NET",1.18258409479759,"F1","spraaklab"
"PP42",30,"M",33,"BED",0.523251427379704,"F1","spraaklab"
"PP42",30,"M",34,"PET",1.05078839918815,"F1","spraaklab"
"PP42",30,"M",35,"VET",1.18174768165699,"F1","spraaklab"
"PP42",30,"M",36,"ZET",NA,"F1","spraaklab"
"PP42",30,"M",37,"WET",0.582537312532918,"F1","spraaklab"
"PP42",30,"M",38,"PET",0.916926966832101,"F1","spraaklab"
"PP42",30,"M",39,"NET",1.49085661474559,"F1","spraaklab"
"PP42",30,"M",40,"BED",0.501904180664408,"F1","spraaklab"
"PP42",30,"M",41,"ZET",0.332078782161845,"F1","spraaklab"
"PP42",30,"M",42,"VET",0.79048488934731,"F1","spraaklab"
"PP42",30,"M",43,"NET",1.60717441985944,"F1","spraaklab"
"PP42",30,"M",44,"PET",0.790683550508016,"F1","spraaklab"
"PP42",30,"M",45,"BED",0.741343437886169,"F1","spraaklab"
"PP42",30,"M",46,"WET",0.795682577169579,"F1","spraaklab"
"PP42",30,"M",47,"ZET",NA,"F1","spraaklab"
"PP42",30,"M",48,"VET",1.06703906474625,"F1","spraaklab"
"PP42",30,"M",1,"BED",0.282367339531428,"F1","spraaklab"
"PP42",30,"M",2,"NET",-4.33689501632376,"F1","spraaklab"
"PP42",30,"M",3,"VET",-0.206345251566081,"F1","spraaklab"
"PP42",30,"M",4,"ZET",-0.0109127884139421,"F1","spraaklab"
"PP42",30,"M",5,"PET",0.438576810047669,"F1","spraaklab"
"PP42",30,"M",6,"WET",-0.0041982948743617,"F1","spraaklab"
"PP42",30,"M",7,"BED",0.0549108774755114,"F1","spraaklab"
"PP42",30,"M",8,"ZET",-0.386027290198358,"F1","spraaklab"
"PP42",30,"M",9,"NET",NA,"F1","spraaklab"
"PP42",30,"M",10,"PET",0.657253164022205,"F1","spraaklab"
"PP42",30,"M",11,"VET",0.10787277235499,"F1","spraaklab"
"PP42",30,"M",12,"WET",0.394548643476393,"F1","spraaklab"
"PP42",30,"M",13,"BED",-0.244307595621789,"F1","spraaklab"
"PP42",30,"M",14,"PET",0.474715998570565,"F1","spraaklab"
"PP42",30,"M",15,"WET",0.0689031104423393,"F1","spraaklab"
"PP42",30,"M",16,"ZET",-0.152832795859276,"F1","spraaklab"
"PP42",30,"M",17,"NET",0.691902353410788,"F1","spraaklab"
"PP42",30,"M",18,"VET",0.607055208684169,"F1","spraaklab"
"PP42",30,"M",19,"ZET",-0.0825920421431035,"F1","spraaklab"
"PP42",30,"M",20,"PET",0.404484778684104,"F1","spraaklab"
"PP42",30,"M",21,"NET",0.842704210147564,"F1","spraaklab"
"PP42",30,"M",22,"VET",-0.00468411816048477,"F1","spraaklab"
"PP42",30,"M",23,"WET",0.239344948430882,"F1","spraaklab"
"PP42",30,"M",24,"BED",0.164154977882556,"F1","spraaklab"
"PP42",30,"M",49,"PET",0.997054273652385,"F1","spraaklab"
"PP42",30,"M",50,"ZET",0.81966671721924,"F1","spraaklab"
"PP42",30,"M",51,"BED",0.622766811155973,"F1","spraaklab"
"PP42",30,"M",52,"VET",0.934416385747695,"F1","spraaklab"
"PP42",30,"M",53,"NET",NA,"F1","spraaklab"
"PP42",30,"M",54,"WET",1.27166932723611,"F1","spraaklab"
"PP42",30,"M",55,"ZET",0.545864543033784,"F1","spraaklab"
"PP42",30,"M",56,"PET",1.04236202870676,"F1","spraaklab"
"PP42",30,"M",57,"NET",1.98708725246443,"F1","spraaklab"
"PP42",30,"M",58,"WET",0.88216903668845,"F1","spraaklab"
"PP42",30,"M",59,"VET",1.03038528012763,"F1","spraaklab"
"PP42",30,"M",60,"BED",1.04434947932351,"F1","spraaklab"
"PP42",30,"M",61,"ZET",0.924376969029493,"F1","spraaklab"
"PP42",30,"M",62,"WET",1.29834534638315,"F1","spraaklab"
"PP42",30,"M",63,"VET",1.09283424920162,"F1","spraaklab"
"PP42",30,"M",64,"PET",1.38450219528018,"F1","spraaklab"
"PP42",30,"M",65,"BED",1.01949560290831,"F1","spraaklab"
"PP42",30,"M",66,"NET",1.83232831165559,"F1","spraaklab"
"PP42",30,"M",67,"PET",1.7763685850026,"F1","spraaklab"
"PP42",30,"M",68,"VET",1.26965627459367,"F1","spraaklab"
"PP42",30,"M",69,"WET",1.53435057039543,"F1","spraaklab"
"PP42",30,"M",70,"BED",1.17402252840169,"F1","spraaklab"
"PP42",30,"M",71,"NET",2.54035195001233,"F1","spraaklab"
"PP42",30,"M",72,"ZET",NA,"F1","spraaklab"
"PP42",30,"M",73,"WET",1.05627248579509,"F1","spraaklab"
"PP42",30,"M",74,"NET",NA,"F1","spraaklab"
"PP42",30,"M",75,"VET",1.32807996822537,"F1","spraaklab"
"PP42",30,"M",76,"ZET",NA,"F1","spraaklab"
"PP42",30,"M",77,"BED",1.46380898620368,"F1","spraaklab"
"PP42",30,"M",78,"PET",1.40916672298208,"F1","spraaklab"
"PP42",30,"M",79,"ZET",0.838867542997201,"F1","spraaklab"
"PP42",30,"M",80,"VET",1.45092129613822,"F1","spraaklab"
"PP42",30,"M",81,"NET",2.3065457206669,"F1","spraaklab"
"PP42",30,"M",82,"WET",1.59377648848478,"F1","spraaklab"
"PP42",30,"M",83,"BED",1.0686062296012,"F1","spraaklab"
"PP42",30,"M",84,"PET",1.50189835152698,"F1","spraaklab"
"PP42",30,"M",85,"BED",1.21317188153825,"F1","spraaklab"
"PP42",30,"M",86,"NET",2.39430490111582,"F1","spraaklab"
"PP42",30,"M",87,"VET",1.04605151918668,"F1","spraaklab"
"PP42",30,"M",88,"ZET",NA,"F1","spraaklab"
"PP42",30,"M",89,"WET",1.49647940780769,"F1","spraaklab"
"PP42",30,"M",90,"PET",1.639476824888,"F1","spraaklab"
"PP42",30,"M",91,"VET",0.888719240344596,"F1","spraaklab"
"PP42",30,"M",92,"ZET",0.692664014283364,"F1","spraaklab"
"PP42",30,"M",93,"PET",1.4123414587591,"F1","spraaklab"
"PP42",30,"M",94,"BED",1.22560033579135,"F1","spraaklab"
"PP42",30,"M",95,"WET",1.43555551036389,"F1","spraaklab"
"PP42",30,"M",96,"NET",2.63960222065964,"F1","spraaklab"
"PP5",44,"F",97,"ZET",0.200036953427468,"F1","lab"
"PP5",44,"F",98,"PET",0.455735403537819,"F1","lab"
"PP5",44,"F",99,"BED",0.968217876604906,"F1","lab"
"PP5",44,"F",100,"VET",0.73892318238657,"F1","lab"
"PP5",44,"F",101,"NET",-1.85277512519999,"F1","lab"
"PP5",44,"F",102,"WET",0.610795352817706,"F1","lab"
"PP5",44,"F",103,"WET",NA,"F1","lab"
"PP5",44,"F",104,"BED",0.0625279086300407,"F1","lab"
"PP5",44,"F",105,"VET",0.0222539270275233,"F1","lab"
"PP5",44,"F",106,"ZET",0.0631204133218351,"F1","lab"
"PP5",44,"F",107,"NET",NA,"F1","lab"
"PP5",44,"F",108,"PET",-0.14724497202506,"F1","lab"
"PP5",44,"F",109,"NET",NA,"F1","lab"
"PP5",44,"F",110,"VET",0.668446112602275,"F1","lab"
"PP5",44,"F",111,"WET",-0.306141094731327,"F1","lab"
"PP5",44,"F",112,"PET",NA,"F1","lab"
"PP5",44,"F",113,"ZET",-0.22328707521613,"F1","lab"
"PP5",44,"F",114,"BED",-0.0019445585508367,"F1","lab"
"PP5",44,"F",25,"VET",-0.0210955632090117,"F1","lab"
"PP5",44,"F",26,"WET",0.941060390424021,"F1","lab"
"PP5",44,"F",27,"ZET",-0.0805523747951203,"F1","lab"
"PP5",44,"F",28,"BED",0.644377606640151,"F1","lab"
"PP5",44,"F",29,"NET",-0.531420943408463,"F1","lab"
"PP5",44,"F",30,"PET",0.617732556978617,"F1","lab"
"PP5",44,"F",31,"WET",0.349413351796255,"F1","lab"
"PP5",44,"F",32,"NET",-3.17396520297024,"F1","lab"
"PP5",44,"F",33,"VET",1.50055992474589,"F1","lab"
"PP5",44,"F",34,"ZET",0.2010139092335,"F1","lab"
"PP5",44,"F",35,"BED",0.321752214498071,"F1","lab"
"PP5",44,"F",36,"PET",0.608901768396834,"F1","lab"
"PP5",44,"F",37,"NET",NA,"F1","lab"
"PP5",44,"F",38,"PET",1.32425759666475,"F1","lab"
"PP5",44,"F",39,"ZET",-0.127047975860346,"F1","lab"
"PP5",44,"F",40,"VET",0.0761751928544012,"F1","lab"
"PP5",44,"F",41,"BED",0.994838409778944,"F1","lab"
"PP5",44,"F",42,"WET",0.115589334661373,"F1","lab"
"PP5",44,"F",43,"NET",0.165679150766969,"F1","lab"
"PP5",44,"F",44,"VET",0.0121467552724733,"F1","lab"
"PP5",44,"F",45,"ZET",0.441646278859268,"F1","lab"
"PP5",44,"F",46,"BED",0.328427498505265,"F1","lab"
"PP5",44,"F",47,"WET",-0.131060533238291,"F1","lab"
"PP5",44,"F",48,"PET",1.79247654553359,"F1","lab"
"PP5",44,"F",1,"VET",0.529783810611883,"F1","lab"
"PP5",44,"F",2,"BED",0.351812678723939,"F1","lab"
"PP5",44,"F",3,"PET",NA,"F1","lab"
"PP5",44,"F",4,"WET",1.17425318721118,"F1","lab"
"PP5",44,"F",5,"ZET",0.346700363773199,"F1","lab"
"PP5",44,"F",6,"NET",-3.11781696088886,"F1","lab"
"PP5",44,"F",7,"NET",-2.04707513191459,"F1","lab"
"PP5",44,"F",8,"BED",0.751515190827399,"F1","lab"
"PP5",44,"F",9,"WET",0.351087520619255,"F1","lab"
"PP5",44,"F",10,"ZET",0.0196111709146092,"F1","lab"
"PP5",44,"F",11,"PET",0.68902393236591,"F1","lab"
"PP5",44,"F",12,"VET",0.597207366249853,"F1","lab"
"PP5",44,"F",13,"PET",NA,"F1","lab"
"PP5",44,"F",14,"VET",0.104284246172467,"F1","lab"
"PP5",44,"F",15,"ZET",-0.126880381860322,"F1","lab"
"PP5",44,"F",16,"NET",NA,"F1","lab"
"PP5",44,"F",17,"WET",NA,"F1","lab"
"PP5",44,"F",18,"BED",0.429098522565786,"F1","lab"
"PP5",44,"F",19,"WET",-0.366009803822999,"F1","lab"
"PP5",44,"F",20,"VET",0.719827152091491,"F1","lab"
"PP5",44,"F",21,"ZET",0.319617973635332,"F1","lab"
"PP5",44,"F",22,"NET",-0.830476892731259,"F1","lab"
"PP5",44,"F",23,"PET",0.0030312664244405,"F1","lab"
"PP5",44,"F",24,"BED",0.101404789031281,"F1","lab"
"PP5",44,"F",49,"PET",0.605133711826473,"F1","lab"
"PP5",44,"F",50,"NET",-2.15776096245933,"F1","lab"
"PP5",44,"F",51,"ZET",0.169723035938246,"F1","lab"
"PP5",44,"F",52,"WET",0.817095561288098,"F1","lab"
"PP5",44,"F",53,"BED",1.43015914431803,"F1","lab"
"PP5",44,"F",54,"VET",1.63811693504092,"F1","lab"
"PP5",44,"F",55,"WET",NA,"F1","lab"
"PP5",44,"F",56,"BED",0.963979130440438,"F1","lab"
"PP5",44,"F",57,"NET",0.450960827600716,"F1","lab"
"PP5",44,"F",58,"PET",1.26315380737036,"F1","lab"
"PP5",44,"F",59,"VET",1.40630742907716,"F1","lab"
"PP5",44,"F",60,"ZET",0.627282727759247,"F1","lab"
"PP5",44,"F",61,"ZET",0.896182919518902,"F1","lab"
"PP5",44,"F",62,"VET",0.904229561141161,"F1","lab"
"PP5",44,"F",63,"WET",0.942467478390806,"F1","lab"
"PP5",44,"F",64,"NET",NA,"F1","lab"
"PP5",44,"F",65,"BED",0.402730205661991,"F1","lab"
"PP5",44,"F",66,"PET",1.44934368220144,"F1","lab"
"PP5",44,"F",67,"WET",1.09851768787629,"F1","lab"
"PP5",44,"F",68,"ZET",0.808795598684798,"F1","lab"
"PP5",44,"F",69,"BED",1.31152498819396,"F1","lab"
"PP5",44,"F",70,"NET",0.731227719760724,"F1","lab"
"PP5",44,"F",71,"VET",1.63497782417596,"F1","lab"
"PP5",44,"F",72,"PET",NA,"F1","lab"
"PP5",44,"F",73,"BED",0.398450481326209,"F1","lab"
"PP5",44,"F",74,"PET",0.473050570930687,"F1","lab"
"PP5",44,"F",75,"NET",NA,"F1","lab"
"PP5",44,"F",76,"ZET",0.20138579288527,"F1","lab"
"PP5",44,"F",77,"VET",0.654241790158658,"F1","lab"
"PP5",44,"F",78,"WET",1.39462566234076,"F1","lab"
"PP5",44,"F",79,"VET",0.826357759948339,"F1","lab"
"PP5",44,"F",80,"PET",0.385391949208357,"F1","lab"
"PP5",44,"F",81,"ZET",-0.0339464880254069,"F1","lab"
"PP5",44,"F",82,"WET",0.124872454701267,"F1","lab"
"PP5",44,"F",83,"BED",0.291292316223377,"F1","lab"
"PP5",44,"F",84,"NET",-2.51475493369996,"F1","lab"
"PP5",44,"F",85,"NET",NA,"F1","lab"
"PP5",44,"F",86,"PET",NA,"F1","lab"
"PP5",44,"F",87,"VET",0.407406462758041,"F1","lab"
"PP5",44,"F",88,"ZET",0.746868827957286,"F1","lab"
"PP5",44,"F",89,"WET",0.300065898928173,"F1","lab"
"PP5",44,"F",90,"BED",0.0853813714683293,"F1","lab"
"PP5",44,"F",91,"NET",NA,"F1","lab"
"PP5",44,"F",92,"WET",-0.439707564559559,"F1","lab"
"PP5",44,"F",93,"PET",0.0720115908663339,"F1","lab"
"PP5",44,"F",94,"BED",1.42359791440351,"F1","lab"
"PP5",44,"F",95,"VET",1.42501327053906,"F1","lab"
"PP5",44,"F",96,"ZET",0.256197329032924,"F1","lab"
"PP6",39,"F",97,"ZET",0.504672872370334,"F1","lab"
"PP6",39,"F",98,"PET",0.656311418708672,"F1","lab"
"PP6",39,"F",99,"BED",0.787539075447246,"F1","lab"
"PP6",39,"F",100,"VET",0.855967264974826,"F1","lab"
"PP6",39,"F",101,"NET",-0.348895493184766,"F1","lab"
"PP6",39,"F",102,"WET",0.876333519641581,"F1","lab"
"PP6",39,"F",103,"WET",0.753275219990359,"F1","lab"
"PP6",39,"F",104,"BED",0.415706221874751,"F1","lab"
"PP6",39,"F",105,"VET",0.664075364135994,"F1","lab"
"PP6",39,"F",106,"ZET",0.330752168367724,"F1","lab"
"PP6",39,"F",107,"NET",-0.351877152297625,"F1","lab"
"PP6",39,"F",108,"PET",0.566079099722728,"F1","lab"
"PP6",39,"F",109,"NET",0.445572673215057,"F1","lab"
"PP6",39,"F",110,"VET",0.55560371383716,"F1","lab"
"PP6",39,"F",111,"WET",0.559283305201081,"F1","lab"
"PP6",39,"F",112,"PET",NA,"F1","lab"
"PP6",39,"F",113,"ZET",0.523400477465627,"F1","lab"
"PP6",39,"F",114,"BED",0.703009794814649,"F1","lab"
"PP6",39,"F",25,"VET",NA,"F1","lab"
"PP6",39,"F",26,"WET",0.576809012192707,"F1","lab"
"PP6",39,"F",27,"ZET",0.450878433533828,"F1","lab"
"PP6",39,"F",28,"BED",0.865702272586891,"F1","lab"
"PP6",39,"F",29,"NET",NA,"F1","lab"
"PP6",39,"F",30,"PET",0.270194243566262,"F1","lab"
"PP6",39,"F",31,"WET",0.204375464889202,"F1","lab"
"PP6",39,"F",32,"NET",-1.78012680700832,"F1","lab"
"PP6",39,"F",33,"VET",0.416953448048981,"F1","lab"
"PP6",39,"F",34,"ZET",NA,"F1","lab"
"PP6",39,"F",35,"BED",0.692131639334427,"F1","lab"
"PP6",39,"F",36,"PET",0.715098116731827,"F1","lab"
"PP6",39,"F",37,"NET",-1.4597691240359,"F1","lab"
"PP6",39,"F",38,"PET",0.687364776063759,"F1","lab"
"PP6",39,"F",39,"ZET",0.515527013239443,"F1","lab"
"PP6",39,"F",40,"VET",0.728910125885146,"F1","lab"
"PP6",39,"F",41,"BED",0.537973121320247,"F1","lab"
"PP6",39,"F",42,"WET",0.815996992163079,"F1","lab"
"PP6",39,"F",43,"NET",-1.56117363456635,"F1","lab"
"PP6",39,"F",44,"VET",1.00181449757107,"F1","lab"
"PP6",39,"F",45,"ZET",0.660357588643129,"F1","lab"
"PP6",39,"F",46,"BED",0.877249215803811,"F1","lab"
"PP6",39,"F",47,"WET",1.09618874753007,"F1","lab"
"PP6",39,"F",48,"PET",0.964320544526318,"F1","lab"
"PP6",39,"F",1,"VET",NA,"F1","lab"
"PP6",39,"F",2,"BED",0.341670247642762,"F1","lab"
"PP6",39,"F",3,"PET",0.419754846511704,"F1","lab"
"PP6",39,"F",4,"WET",0.889532470403457,"F1","lab"
"PP6",39,"F",5,"ZET",0.335212177653812,"F1","lab"
"PP6",39,"F",6,"NET",-1.53497156302737,"F1","lab"
"PP6",39,"F",7,"NET",-1.70230124014727,"F1","lab"
"PP6",39,"F",8,"BED",0.725159121546302,"F1","lab"
"PP6",39,"F",9,"WET",0.645903993779298,"F1","lab"
"PP6",39,"F",10,"ZET",1.58619958259785,"F1","lab"
"PP6",39,"F",11,"PET",0.420946142900555,"F1","lab"
"PP6",39,"F",12,"VET",0.409352844052614,"F1","lab"
"PP6",39,"F",13,"PET",0.715704577602753,"F1","lab"
"PP6",39,"F",14,"VET",0.46319381740351,"F1","lab"
"PP6",39,"F",15,"ZET",0.212625120893681,"F1","lab"
"PP6",39,"F",16,"NET",-1.52254023873976,"F1","lab"
"PP6",39,"F",17,"WET",NA,"F1","lab"
"PP6",39,"F",18,"BED",0.165171576885125,"F1","lab"
"PP6",39,"F",19,"WET",-2.06021104638195,"F1","lab"
"PP6",39,"F",20,"VET",0.523883494979919,"F1","lab"
"PP6",39,"F",21,"ZET",0.189262898157906,"F1","lab"
"PP6",39,"F",22,"NET",-1.71064561844051,"F1","lab"
"PP6",39,"F",23,"PET",0.362999683000907,"F1","lab"
"PP6",39,"F",24,"BED",0.124097110724707,"F1","lab"
"PP6",39,"F",49,"PET",0.717072796881288,"F1","lab"
"PP6",39,"F",50,"NET",-0.812251116919307,"F1","lab"
"PP6",39,"F",51,"ZET",0.531042312504881,"F1","lab"
"PP6",39,"F",52,"WET",1.13248177452947,"F1","lab"
"PP6",39,"F",53,"BED",0.875317435610116,"F1","lab"
"PP6",39,"F",54,"VET",NA,"F1","lab"
"PP6",39,"F",55,"WET",0.721598874627629,"F1","lab"
"PP6",39,"F",56,"BED",0.503721403088899,"F1","lab"
"PP6",39,"F",57,"NET",-0.990328507502225,"F1","lab"
"PP6",39,"F",58,"PET",0.77943909655335,"F1","lab"
"PP6",39,"F",59,"VET",0.982747166249308,"F1","lab"
"PP6",39,"F",60,"ZET",0.826760495592722,"F1","lab"
"PP6",39,"F",61,"ZET",0.663486398290289,"F1","lab"
"PP6",39,"F",62,"VET",1.01960971600572,"F1","lab"
"PP6",39,"F",63,"WET",1.37371958390075,"F1","lab"
"PP6",39,"F",64,"NET",-1.175502359944,"F1","lab"
"PP6",39,"F",65,"BED",0.698333046548293,"F1","lab"
"PP6",39,"F",66,"PET",1.26995929617258,"F1","lab"
"PP6",39,"F",67,"WET",1.1004181572007,"F1","lab"
"PP6",39,"F",68,"ZET",1.18154351961642,"F1","lab"
"PP6",39,"F",69,"BED",0.883622503912349,"F1","lab"
"PP6",39,"F",70,"NET",-0.492837431541417,"F1","lab"
"PP6",39,"F",71,"VET",0.776711253151161,"F1","lab"
"PP6",39,"F",72,"PET",0.796245548853081,"F1","lab"
"PP6",39,"F",73,"BED",0.834381830792019,"F1","lab"
"PP6",39,"F",74,"PET",1.11970338783465,"F1","lab"
"PP6",39,"F",75,"NET",0.28885596718129,"F1","lab"
"PP6",39,"F",76,"ZET",0.87003301636523,"F1","lab"
"PP6",39,"F",77,"VET",1.18126199401401,"F1","lab"
"PP6",39,"F",78,"WET",1.13149399287721,"F1","lab"
"PP6",39,"F",79,"VET",0.930178505746785,"F1","lab"
"PP6",39,"F",80,"PET",1.28537057659535,"F1","lab"
"PP6",39,"F",81,"ZET",0.741441145541041,"F1","lab"
"PP6",39,"F",82,"WET",1.28271544824248,"F1","lab"
"PP6",39,"F",83,"BED",1.10594099498615,"F1","lab"
"PP6",39,"F",84,"NET",-1.49110044064847,"F1","lab"
"PP6",39,"F",85,"NET",-0.572431600350704,"F1","lab"
"PP6",39,"F",86,"PET",1.13543958435233,"F1","lab"
"PP6",39,"F",87,"VET",1.09747964075588,"F1","lab"
"PP6",39,"F",88,"ZET",1.06143986296588,"F1","lab"
"PP6",39,"F",89,"WET",1.30692483330667,"F1","lab"
"PP6",39,"F",90,"BED",0.760140908313649,"F1","lab"
"PP6",39,"F",91,"NET",-1.41869803798927,"F1","lab"
"PP6",39,"F",92,"WET",1.15644653906464,"F1","lab"
"PP6",39,"F",93,"PET",1.18066928701954,"F1","lab"
"PP6",39,"F",94,"BED",0.748406975467001,"F1","lab"
"PP6",39,"F",95,"VET",0.996261884577194,"F1","lab"
"PP6",39,"F",96,"ZET",0.7168838864095,"F1","lab"
"PP7",57,"M",97,"ZET",0.353285764464684,"F1","lab"
"PP7",57,"M",98,"PET",0.181749791186681,"F1","lab"
"PP7",57,"M",99,"BED",-0.834223627437283,"F1","lab"
"PP7",57,"M",100,"VET",0.0222555852183901,"F1","lab"
"PP7",57,"M",101,"NET",-2.24933908565796,"F1","lab"
"PP7",57,"M",102,"WET",0.0375700071281444,"F1","lab"
"PP7",57,"M",103,"WET",-0.87075731677719,"F1","lab"
"PP7",57,"M",104,"BED",-0.818877564382094,"F1","lab"
"PP7",57,"M",105,"VET",-0.162213527740619,"F1","lab"
"PP7",57,"M",106,"ZET",0.0766622421820723,"F1","lab"
"PP7",57,"M",107,"NET",-2.26663290675572,"F1","lab"
"PP7",57,"M",108,"PET",-0.282721702699347,"F1","lab"
"PP7",57,"M",109,"NET",-1.50819699009506,"F1","lab"
"PP7",57,"M",110,"VET",-0.225331377434681,"F1","lab"
"PP7",57,"M",111,"WET",-0.294345891934698,"F1","lab"
"PP7",57,"M",112,"PET",-0.441023786176658,"F1","lab"
"PP7",57,"M",113,"ZET",-0.502833843012446,"F1","lab"
"PP7",57,"M",114,"BED",0.240726638092612,"F1","lab"
"PP7",57,"M",25,"VET",0.509227943426602,"F1","lab"
"PP7",57,"M",26,"WET",-0.143043513419125,"F1","lab"
"PP7",57,"M",27,"ZET",-0.284565065033628,"F1","lab"
"PP7",57,"M",28,"BED",0.754557797707408,"F1","lab"
"PP7",57,"M",29,"NET",NA,"F1","lab"
"PP7",57,"M",30,"PET",-0.250602527712515,"F1","lab"
"PP7",57,"M",31,"WET",-0.39765235422156,"F1","lab"
"PP7",57,"M",32,"NET",NA,"F1","lab"
"PP7",57,"M",33,"VET",-0.188219868442305,"F1","lab"
"PP7",57,"M",34,"ZET",-0.0708278387206078,"F1","lab"
"PP7",57,"M",35,"BED",0.499991721769202,"F1","lab"
"PP7",57,"M",36,"PET",0.612907565114209,"F1","lab"
"PP7",57,"M",37,"NET",-0.00201505787519815,"F1","lab"
"PP7",57,"M",38,"PET",-0.0957392836175257,"F1","lab"
"PP7",57,"M",39,"ZET",-0.571864874652457,"F1","lab"
"PP7",57,"M",40,"VET",0.608338638874592,"F1","lab"
"PP7",57,"M",41,"BED",-0.0378114705571063,"F1","lab"
"PP7",57,"M",42,"WET",0.095353466407048,"F1","lab"
"PP7",57,"M",43,"NET",-0.281062715759683,"F1","lab"
"PP7",57,"M",44,"VET",0.656101744362192,"F1","lab"
"PP7",57,"M",45,"ZET",-0.526449557503468,"F1","lab"
"PP7",57,"M",46,"BED",-0.421961241427139,"F1","lab"
"PP7",57,"M",47,"WET",0.486707656008208,"F1","lab"
"PP7",57,"M",48,"PET",1.06944478245785,"F1","lab"
"PP7",57,"M",1,"VET",-0.099478597653729,"F1","lab"
"PP7",57,"M",2,"BED",-0.624967753348453,"F1","lab"
"PP7",57,"M",3,"PET",0.204751738867477,"F1","lab"
"PP7",57,"M",4,"WET",0.385553818282065,"F1","lab"
"PP7",57,"M",5,"ZET",NA,"F1","lab"
"PP7",57,"M",6,"NET",-0.98366710857351,"F1","lab"
"PP7",57,"M",7,"NET",-2.52827468145962,"F1","lab"
"PP7",57,"M",8,"BED",1.08391743269612,"F1","lab"
"PP7",57,"M",9,"WET",-0.0874671650931192,"F1","lab"
"PP7",57,"M",10,"ZET",0.544870231819146,"F1","lab"
"PP7",57,"M",11,"PET",0.722366459360913,"F1","lab"
"PP7",57,"M",12,"VET",-0.181991797373325,"F1","lab"
"PP7",57,"M",13,"PET",1.12018951782575,"F1","lab"
"PP7",57,"M",14,"VET",0.212218033783108,"F1","lab"
"PP7",57,"M",15,"ZET",0.35693181134875,"F1","lab"
"PP7",57,"M",16,"NET",0.180122814082338,"F1","lab"
"PP7",57,"M",17,"WET",-0.0560814919706965,"F1","lab"
"PP7",57,"M",18,"BED",1.19654877594856,"F1","lab"
"PP7",57,"M",19,"WET",-0.043566252226482,"F1","lab"
"PP7",57,"M",20,"VET",0.62861800513351,"F1","lab"
"PP7",57,"M",21,"ZET",-0.510245798277398,"F1","lab"
"PP7",57,"M",22,"NET",-2.75625025324492,"F1","lab"
"PP7",57,"M",23,"PET",0.391905438951875,"F1","lab"
"PP7",57,"M",24,"BED",0.843996821121645,"F1","lab"
"PP7",57,"M",49,"PET",NA,"F1","lab"
"PP7",57,"M",50,"NET",1.23201847677164,"F1","lab"
"PP7",57,"M",51,"ZET",-0.357385045639139,"F1","lab"
"PP7",57,"M",52,"WET",0.372345100942971,"F1","lab"
"PP7",57,"M",53,"BED",NA,"F1","lab"
"PP7",57,"M",54,"VET",0.296418900267938,"F1","lab"
"PP7",57,"M",55,"WET",NA,"F1","lab"
"PP7",57,"M",56,"BED",0.200383849243031,"F1","lab"
"PP7",57,"M",57,"NET",0.444161474758215,"F1","lab"
"PP7",57,"M",58,"PET",NA,"F1","lab"
"PP7",57,"M",59,"VET",NA,"F1","lab"
"PP7",57,"M",60,"ZET",0.259020387290636,"F1","lab"
"PP7",57,"M",61,"ZET",-0.015095444801396,"F1","lab"
"PP7",57,"M",62,"VET",0.107091423125588,"F1","lab"
"PP7",57,"M",63,"WET",-0.219937957842103,"F1","lab"
"PP7",57,"M",64,"NET",NA,"F1","lab"
"PP7",57,"M",65,"BED",-0.0348480978280103,"F1","lab"
"PP7",57,"M",66,"PET",0.132020075280468,"F1","lab"
"PP7",57,"M",67,"WET",NA,"F1","lab"
"PP7",57,"M",68,"ZET",-0.51180586498289,"F1","lab"
"PP7",57,"M",69,"BED",-0.450275052251065,"F1","lab"
"PP7",57,"M",70,"NET",0.0551504974938144,"F1","lab"
"PP7",57,"M",71,"VET",0.522322005433274,"F1","lab"
"PP7",57,"M",72,"PET",0.567601718022561,"F1","lab"
"PP7",57,"M",73,"BED",0.891009681338904,"F1","lab"
"PP7",57,"M",74,"PET",0.564720076735482,"F1","lab"
"PP7",57,"M",75,"NET",1.48311850131535,"F1","lab"
"PP7",57,"M",76,"ZET",0.527464642715688,"F1","lab"
"PP7",57,"M",77,"VET",0.893372122118607,"F1","lab"
"PP7",57,"M",78,"WET",0.190227281412839,"F1","lab"
"PP7",57,"M",79,"VET",0.609988748500579,"F1","lab"
"PP7",57,"M",80,"PET",0.817336352137551,"F1","lab"
"PP7",57,"M",81,"ZET",0.401330555342077,"F1","lab"
"PP7",57,"M",82,"WET",0.776584387183888,"F1","lab"
"PP7",57,"M",83,"BED",0.827589988397333,"F1","lab"
"PP7",57,"M",84,"NET",-0.326388633224901,"F1","lab"
"PP7",57,"M",85,"NET",-1.2483264720007,"F1","lab"
